Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
long-count,5,9,3313543896,[],[],0,0,0,549696,600000,13,15,false
long-count,5,10,8657690939,$0,$0,0,0,0,18170,600000,0,15,false
long-count,5,11,9696640194,[],[],0,0,0,19638,600000,1,15,false
long-count,5,12,6621545651, $, $,0,0,0,19925,600000,1,15,false
long-count,5,13,2492462788,[],[],0,0,0,19335,600000,1,15,false
long-count,5,14,3404588599,[],[],0,0,0,19223,600002,1,15,false
long-count,5,15,2330977742,[],[],0,0,0,19429,600000,1,16,false
long-count,5,16,6361187489,^$,^$,0,0,0,19039,600000,0,16,false
long-count,5,17,2805026820,[],[],0,0,0,18776,600000,1,16,false
long-count,5,18,4323456912,[],[],0,0,0,21983,600000,1,16,false
long-count,5,19,8361101999,[],[],0,0,0,20546,600001,1,15,false
long-count,5,20,9935136846,[],[],0,0,0,19181,600000,0,16,false
long-count,5,21,5217407358,[],[],0,0,0,507296,600001,13,15,false
long-count,5,22,5619256299,$ ,$ ,0,0,0,20069,600000,1,16,false
long-count,5,23,4560422870,[],[],0,0,0,20339,600000,1,15,false
long-count,5,24,5236888092,[],[],0,0,0,19718,600000,1,15,false
long-count,5,25,1337360711,[],[],0,0,0,522772,600002,13,15,false
long-count,5,26,7659837985,[],[],0,0,0,19845,600000,1,16,false
long-count,5,27,2521100877,[],[],0,0,0,19811,600000,1,16,false
long-count,5,28,8801535107,[],[],0,0,0,485418,600000,12,15,false
long-count,5,29,9651599436,[],[],0,0,0,19543,600000,1,16,false
alphabetical,5,1,2967301147,n[t]\D,n[t]\D,6,15,9,587,600000,0,14,false
alphabetical,5,1,5600405384,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,13,false
alphabetical,5,2,1632819610,t r,t r,5,9,4,240,600000,0,12,false
alphabetical,5,3,1412034944,nt\D,nt\D,6,15,9,993,600000,0,12,false
alphabetical,5,4,9724161943,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,13,false
alphabetical,5,5,4037724866,e\w\wnt,e\w\wnt,7,11,4,577,600002,0,14,false
alphabetical,5,6,8370032799,\wen,\wen,4,17,13,599951,600002,13,13,false
alphabetical,5,7,2767986875,nt\D,nt\D,6,15,9,127,600000,0,14,false
alphabetical,5,8,3141506592,e\w\Dnt,e\w\Dnt,7,11,4,697,600000,0,13,false
alphabetical,5,9,3313543896,nt\D,nt\D,6,15,9,346,600000,0,13,false
alphabetical,5,10,8657690939,^a,^a,5,14,9,61,600000,0,12,false
alphabetical,5,11,9696640194,nt\D,nt\D,6,15,9,1000,600000,0,13,false
alphabetical,5,12,6621545651,nt\D,nt\D,6,15,9,1627,600000,0,13,false
alphabetical,5,13,2492462788,nt\D,nt\D,6,15,9,419,600002,0,12,false
alphabetical,5,14,3404588599,nt\D,nt\D,6,15,9,196,600000,0,12,false
alphabetical,5,15,2330977742,e\w\wnt,e\w\wnt,7,11,4,506,600002,0,13,false
alphabetical,5,16,6361187489,e\w\Dnt,e\w\Dnt,7,11,4,2387,600002,0,13,false
alphabetical,5,17,2805026820,nt\D,nt\D,6,15,9,223,600002,0,13,false
alphabetical,5,18,4323456912,nt\D,nt\D,6,15,9,1130,600000,0,15,false
alphabetical,5,19,8361101999,nt\D,nt\D,6,15,9,225,600000,0,15,false
alphabetical,5,20,9935136846,nt\D,nt\D,6,15,9,714,600000,0,16,false
alphabetical,5,21,5217407358,nt\D,nt\D,6,15,9,1591,600000,0,12,false
alphabetical,5,22,5619256299,t\Dr ,t\Dr ,6,14,8,400,600000,0,12,false
alphabetical,5,23,4560422870,ase,ase,3,5,2,100,600000,0,14,false
alphabetical,5,24,5236888092,nt\D,nt\D,6,15,9,415,600000,0,15,false
alphabetical,5,25,1337360711,nt\D,nt\D,6,15,9,305,600000,0,14,false
alphabetical,5,26,7659837985,a[s]e,a[s]e,3,5,2,75,600000,0,15,false
alphabetical,5,27,2521100877,^[ -a],^[ -a],5,14,9,321,600000,0,13,false
alphabetical,5,28,8801535107,nt\D,nt\D,6,15,9,354,600000,0,12,false
alphabetical,5,29,9651599436,s$,s$,2,5,3,305,600000,0,12,false
abba,5,1,2967301147,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,11,false
abba,5,1,5600405384,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,11,false
abba,5,2,1632819610,[\w][uhz],[\w][uhz],14,16,2,44884,600002,2,14,false
abba,5,3,1412034944,\wu,\wu,10,10,0,366,600002,0,11,false
abba,5,4,9724161943,[zuy],[zuy],11,15,4,4222,600000,0,12,false
abba,5,5,4037724866,[b-t][tuv],[b-t][tuv],13,18,5,8927,600000,0,14,false
abba,5,6,8370032799,\wu,\wu,10,10,0,705,220900,0,120,true
abba,5,7,2767986875,u,u,8,11,3,257,600000,0,11,false
abba,5,8,3141506592,\Bu,\Bu,10,10,0,819,600000,0,16,false
abba,5,9,3313543896,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,11,false
abba,5,10,8657690939,N/A,N/A,N/A,N/A,N/A,N/A,218680,N/A,120,true
abba,5,11,9696640194,[uzy],[uzy],11,15,4,889,600000,0,11,false
abba,5,12,6621545651,[yuz],[yuz],11,15,4,3802,600000,0,11,false
abba,5,13,2492462788,[b-t][tuv],[b-t][tuv],13,18,5,6588,600002,0,12,false
abba,5,14,3404588599,u,u,8,11,3,514,600000,0,16,false
abba,5,15,2330977742,[yuz],[yuz],11,15,4,12313,600000,0,15,false
abba,5,16,6361187489,[b-t][tuv],[b-t][tuv],13,18,5,8369,600000,0,13,false
abba,5,17,2805026820,\Bu,\Bu,10,10,0,3599,600000,0,15,false
abba,5,18,4323456912,\wu,\wu,10,10,0,1049,600000,0,12,false
abba,5,19,8361101999,\Bu,\Bu,10,10,0,458,219987,0,120,true
abba,5,20,9935136846,\w[u-z][f-t],\w[u-z][f-t],12,12,0,1769,600000,0,21,false
abba,5,21,5217407358,[b-t][tuv],[b-t][tuv],13,18,5,18284,600000,1,20,false
abba,5,22,5619256299,[zyu],[zyu],11,15,4,3497,600000,0,17,false
abba,5,23,4560422870,[b-t][tuv],[b-t][tuv],13,18,5,7785,155654,0,120,true
abba,5,24,5236888092,[yuz],[yuz],11,15,4,1124,215645,0,120,true
abba,5,25,1337360711,[uyz],[uyz],11,15,4,4200,600000,0,12,false
abba,5,26,7659837985,[b-t][tuv],[b-t][tuv],13,18,5,10449,600002,0,13,false
abba,5,27,2521100877,e$,e$,3,6,3,210,600000,0,16,false
abba,5,28,8801535107,e$,e$,3,6,3,212,600000,0,15,false
abba,5,29,9651599436,[uzy],[uzy],11,15,4,4154,224438,0,120,true
aman-aplan,5,1,2967301147,[vkdx]\B,[vkdx]\B,7,10,3,4471,184426,0,120,true
aman-aplan,5,1,5600405384,re,re,3,5,2,273,600000,0,12,false
aman-aplan,5,2,1632819610,[eoai][\w]$,[eoai][\w]$,12,18,6,6773,219347,0,120,true
aman-aplan,5,3,1412034944,^[rst][d-o],^[rst][d-o],9,10,1,11757,600000,0,17,false
aman-aplan,5,4,9724161943,^[rst][d-o],^[rst][d-o],9,10,1,10920,600000,0,18,false
aman-aplan,5,5,4037724866,[aoie]\w\b,[aoie]\w\b,12,18,6,2637,600000,0,17,false
aman-aplan,5,6,8370032799,^r,^r,5,5,0,2040,600000,0,16,false
aman-aplan,5,7,2767986875,^r,^r,5,5,0,469,180801,0,120,true
aman-aplan,5,8,3141506592,^[rst][d-o],^[rst][d-o],9,10,1,24302,600000,1,18,false
aman-aplan,5,9,3313543896,^[rst][d-o],^[rst][d-o],9,10,1,3867,600000,0,17,false
aman-aplan,5,10,8657690939,^[rst][d-o],^[rst][d-o],9,10,1,2132,175423,0,120,true
aman-aplan,5,11,9696640194,e\w$,e\w$,8,11,3,513,187735,0,120,true
aman-aplan,5,12,6621545651,^[h-t][a-o],^[h-t][a-o],10,15,5,13669,196050,0,120,true
aman-aplan,5,13,2492462788,^[rst][d-o],^[rst][d-o],9,10,1,6112,600000,0,17,false
aman-aplan,5,14,3404588599,[aeoi]\w$,[aeoi]\w$,12,18,6,17466,600000,1,15,false
aman-aplan,5,15,2330977742,[aeoi]\w$,[aeoi]\w$,12,18,6,50680,600000,2,18,false
aman-aplan,5,16,6361187489,^[rst][d-o],^[rst][d-o],9,10,1,11564,600000,0,17,false
aman-aplan,5,17,2805026820,^[rst][d-o],^[rst][d-o],9,10,1,14483,600000,0,18,false
aman-aplan,5,18,4323456912,^[rst][d-o],^[rst][d-o],9,10,1,7135,183238,0,120,true
aman-aplan,5,19,8361101999,^[rst][d-o],^[rst][d-o],9,10,1,15482,600000,0,17,false
aman-aplan,5,20,9935136846,^[rst][d-o],^[rst][d-o],9,10,1,14946,209044,0,120,true
aman-aplan,5,21,5217407358,[eiao]\w\b,[eiao]\w\b,12,18,6,31859,600000,1,18,false
aman-aplan,5,22,5619256299,N/A,N/A,N/A,N/A,N/A,N/A,600000,N/A,11,false
aman-aplan,5,23,4560422870,[eoai]\w$,[eoai]\w$,12,18,6,2230,600000,0,18,false
aman-aplan,5,24,5236888092,ed,ed,2,3,1,1010,600000,0,16,false
aman-aplan,5,25,1337360711,^[rst][d-o],^[rst][d-o],9,10,1,2980,190119,0,120,true
aman-aplan,5,26,7659837985,^[rst][d-o],^[rst][d-o],9,10,1,19457,600000,1,17,false
aman-aplan,5,27,2521100877,^[rst][d-o],^[rst][d-o],9,10,1,1950,600000,0,17,false
aman-aplan,5,28,8801535107,^[rst][d-o],^[rst][d-o],9,10,1,3313,600000,0,14,false
aman-aplan,5,29,9651599436,^[rst][d-o],^[rst][d-o],9,10,1,9568,600002,0,15,false
prime,5,1,2967301147,^xxxxx\b,^xxxxx\b,1,1,0,41,204247,0,120,true
prime,5,1,5600405384,^xx$,^xx$,1,1,0,209,216245,0,120,true
prime,5,2,1632819610,[],[],0,0,0,512629,600000,12,14,false
prime,5,3,1412034944,^xx$,^xx$,1,1,0,262,225510,0,120,true
prime,5,4,9724161943,^xx$,^xx$,1,1,0,717,209926,0,120,true
prime,5,5,4037724866,[],[],0,0,0,228,208245,0,120,true
prime,5,6,8370032799,^xx$,^xx$,1,1,0,1050,224921,0,120,true
prime,5,7,2767986875,\bxx$,\bxx$,1,1,0,31,221883,0,120,true
prime,5,8,3141506592,^xx$,^xx$,1,1,0,400,210717,0,120,true
prime,5,9,3313543896,N/A,N/A,N/A,N/A,N/A,N/A,239446,N/A,120,true
prime,5,10,8657690939,^xx$,^xx$,1,1,0,292,600002,0,14,false
prime,5,11,9696640194,^xxxxx$,^xxxxx$,1,1,0,8,218755,0,120,true
prime,5,12,6621545651,^xx$,^xx$,1,1,0,53,600000,0,14,false
prime,5,13,2492462788,^xx$,^xx$,1,1,0,27,105324,0,120,true
prime,5,14,3404588599,^$,^$,0,0,0,867,240696,0,120,true
prime,5,15,2330977742,\W,\W,0,0,0,162,600000,0,13,false
prime,5,16,6361187489,^xx$,^xx$,1,1,0,1226,226408,0,120,true
prime,5,17,2805026820,^xx$,^xx$,1,1,0,67,600000,0,14,false
prime,5,18,4323456912,[],[],0,0,0,1455,219761,0,120,true
prime,5,19,8361101999,^x[x]\b,^x[x]\b,1,1,0,637,224141,0,120,true
prime,5,20,9935136846,^xx$,^xx$,1,1,0,773,223184,0,120,true
prime,5,21,5217407358,^x[x]\b,^x[x]\b,1,1,0,219,600000,0,15,false
prime,5,22,5619256299,^xx$,^xx$,1,1,0,582,216610,0,120,true
prime,5,23,4560422870,^xx$,^xx$,1,1,0,2693,220931,0,120,true
prime,5,24,5236888092,N/A,N/A,N/A,N/A,N/A,N/A,218690,N/A,120,true
prime,5,25,1337360711,^xx$,^xx$,1,1,0,1303,226988,0,120,true
prime,5,26,7659837985,^xx$,^xx$,1,1,0,1180,600002,0,14,false
prime,5,27,2521100877,^xx$,^xx$,1,1,0,0,600002,0,14,false
prime,5,28,8801535107,$x,$x,0,0,0,36,238359,0,120,true
prime,5,29,9651599436,^xx[x]xx$,^xx[x]xx$,1,1,0,9,225626,0,120,true
four,5,1,2967301147,om,om,8,8,0,3175,138877,0,120,true
four,5,1,5600405384,[op]\wo,[op]\wo,12,12,0,8688,600000,0,18,false
four,5,2,1632819610,[io]m,[io]m,9,9,0,870,600000,0,17,false
four,5,3,1412034944,N/A,N/A,N/A,N/A,N/A,N/A,136577,N/A,120,true
four,5,4,9724161943,[f-y][b-o][op],[f-y][b-o][op],14,14,0,599795,600002,17,17,false
four,5,5,4037724866,o[\w][o],o[\w][o],12,12,0,2270,600000,0,12,false
four,5,6,8370032799,[op][m-p],[op][m-p],12,13,1,6931,221345,0,120,true
four,5,7,2767986875,[cmpdi]o,[cmpdi]o,13,14,1,5970,600000,0,18,false
four,5,8,3141506592,om,om,8,8,0,1811,600000,0,17,false
four,5,9,3313543896,[cmdpi]o,[cmdpi]o,13,14,1,4235,600000,0,14,false
four,5,10,8657690939,\w[o],\w[o],8,14,6,252,600000,0,18,false
four,5,11,9696640194,[op][m-p],[op][m-p],12,13,1,11816,131388,0,120,true
four,5,12,6621545651,[cpmdi]o,[cpmdi]o,13,14,1,4400,137444,0,120,true
four,5,13,2492462788,[f-y][b-o][op],[f-y][b-o][op],14,14,0,599602,600002,16,16,false
four,5,14,3404588599,[mn]o,[mn]o,9,9,0,4579,124398,0,120,true
four,5,15,2330977742,[op][m-p],[op][m-p],12,13,1,6565,146789,0,120,true
four,5,16,6361187489,\Bo,\Bo,8,14,6,524,600000,0,16,false
four,5,17,2805026820,$t,$t,0,0,0,123326,123775,119,120,true
four,5,18,4323456912,om,om,8,8,0,955,126830,0,120,true
four,5,19,8361101999,[f-y][b-o][op],[f-y][b-o][op],14,14,0,598333,600002,18,19,false
four,5,20,9935136846,[pcmdi]o,[pcmdi]o,13,14,1,21647,600000,1,16,false
four,5,21,5217407358,[m-p][f-r]?[nop],[m-p][f-r]?[nop],14,15,1,597986,600002,18,18,false
four,5,22,5619256299,o\w[o],o\w[o],12,12,0,2797,600000,0,16,false
four,5,23,4560422870,o\w[o],o\w[o],12,12,0,681,127171,0,120,true
four,5,24,5236888092,\Bo,\Bo,8,14,6,680,600000,0,16,false
four,5,25,1337360711,[cmdpi]o,[cmdpi]o,13,14,1,5803,133619,0,120,true
four,5,26,7659837985,[op][m-p],[op][m-p],12,13,1,5871,132827,0,120,true
four,5,27,2521100877,o\w[o],o\w[o],12,12,0,9918,600000,0,15,false
four,5,28,8801535107,$T,$T,0,0,0,124000,124450,119,120,true
four,5,29,9651599436,[op][m-p],[op][m-p],12,13,1,21599,600000,1,20,false
