Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
backrefs,5,3,1412034944,t,t,4,10,6,451,132113,0,120,true
backrefs,5,4,9724161943,[tfv],[tfv],7,13,6,2136,500000,0,14,false
backrefs,5,5,4037724866,t,t,4,10,6,696,500000,0,12,false
backrefs,5,6,8370032799,[f-m]$,[f-m]$,5,6,1,2527,124763,0,120,true
backrefs,5,7,2767986875,e[\w]\B,e[\w]\B,6,11,5,1412,500000,0,15,false
backrefs,5,8,3141506592,[f-m]$,[f-m]$,5,6,1,1453,500000,0,13,false
backrefs,5,9,3313543896,t,t,4,10,6,843,500000,0,12,false
backrefs,5,10,8657690939,N/A,N/A,N/A,N/A,N/A,N/A,200420,N/A,120,true
backrefs,5,11,9696640194,[vtf],[vtf],7,13,6,749,128151,0,120,true
backrefs,5,12,6621545651,[f-m]$,[f-m]$,5,6,1,4668,500000,0,16,false
backrefs,5,13,2492462788,e\w\B,e\w\B,6,11,5,852,125081,0,120,true
backrefs,5,14,3404588599,l$,l$,4,4,0,406,127962,0,120,true
backrefs,5,15,2330977742,t,t,4,10,6,612,130467,0,120,true
backrefs,5,16,6361187489,l$,l$,4,4,0,796,128896,0,120,true
backrefs,5,17,2805026820,N/A,N/A,N/A,N/A,N/A,N/A,128101,N/A,120,true
backrefs,5,18,4323456912,[f-m]$,[f-m]$,5,6,1,4008,127598,0,120,true
backrefs,5,19,8361101999,$y,$y,0,0,0,127816,128279,119,120,true
backrefs,5,20,9935136846,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,949,141390,0,120,true
backrefs,5,21,5217407358,l\b,l\b,4,4,0,1160,500000,0,14,false
backrefs,5,22,5619256299,t,t,4,10,6,692,201551,0,120,true
backrefs,5,23,4560422870,e[\w]\B,e[\w]\B,6,11,5,1090,133804,0,120,true
backrefs,5,24,5236888092,[tfv],[tfv],7,13,6,1204,201574,0,120,true
backrefs,5,25,1337360711,l$,l$,4,4,0,2074,500000,0,10,false
backrefs,5,26,7659837985,[f-m]$,[f-m]$,5,6,1,1704,123319,0,120,true
backrefs,5,27,2521100877,[tfv],[tfv],7,13,6,14759,500000,1,13,false
backrefs,5,28,8801535107,N/A,N/A,N/A,N/A,N/A,N/A,122303,N/A,120,true
backrefs,5,29,9651599436,[vft],[vft],7,13,6,6759,500000,0,12,false
powers,5,1,2967301147,^xxxx\b,^xxxx\b,1,1,0,34,500000,0,10,false
powers,5,1,5600405384,x,x,0,11,11,109,216408,0,120,true
powers,5,2,1632819610,x,x,0,11,11,167,220493,0,120,true
powers,5,3,1412034944,N/A,N/A,N/A,N/A,N/A,N/A,221014,N/A,120,true
powers,5,4,9724161943,x,x,0,11,11,48,500000,0,10,false
powers,5,5,4037724866,x,x,0,11,11,227,219272,0,120,true
powers,5,6,8370032799,N/A,N/A,N/A,N/A,N/A,N/A,221725,N/A,120,true
powers,5,7,2767986875,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,10,false
powers,5,8,3141506592,x,x,0,11,11,232,236550,0,120,true
powers,5,9,3313543896,^x\b,^x\b,1,1,0,242,500000,0,10,false
powers,5,10,8657690939,N/A,N/A,N/A,N/A,N/A,N/A,217353,N/A,120,true
powers,5,11,9696640194,^xxxx$,^xxxx$,1,1,0,0,500000,0,10,false
powers,5,12,6621545651,^x$,^x$,1,1,0,20,222332,0,120,true
powers,5,13,2492462788,N/A,N/A,N/A,N/A,N/A,N/A,216278,N/A,120,true
powers,5,14,3404588599,N/A,N/A,N/A,N/A,N/A,N/A,221640,N/A,120,true
powers,5,15,2330977742,^xx\b,^xx\b,1,1,0,233736,234155,119,120,true
powers,5,16,6361187489,x,x,0,11,11,98,221032,0,120,true
powers,5,17,2805026820,N/A,N/A,N/A,N/A,N/A,N/A,218941,N/A,120,true
powers,5,18,4323456912,^x$,^x$,1,1,0,2247,204118,0,120,true
powers,5,19,8361101999,^x$,^x$,1,1,0,230,500000,0,10,false
powers,5,20,9935136846,^x$,^x$,1,1,0,29,500000,0,10,false
powers,5,21,5217407358,x,x,0,11,11,106,236427,0,120,true
powers,5,22,5619256299,x,x,0,11,11,248,500000,0,10,false
powers,5,23,4560422870,x,x,0,11,11,109,218163,0,120,true
powers,5,24,5236888092,x,x,0,11,11,145,500000,0,10,false
powers,5,25,1337360711,N/A,N/A,N/A,N/A,N/A,N/A,221060,N/A,120,true
powers,5,26,7659837985,x,x,0,11,11,3,236399,0,120,true
powers,5,27,2521100877,N/A,N/A,N/A,N/A,N/A,N/A,220195,N/A,120,true
powers,5,28,8801535107,^x$,^x$,1,1,0,103345,103565,119,120,true
powers,5,29,9651599436,^x[x]xx$,^x[x]xx$,1,1,0,0,221833,0,120,true
long-count,5,1,2967301147,[],[],0,0,0,21207,500000,1,13,false
long-count,5,1,5600405384,[],[],0,0,0,20425,500000,1,13,false
long-count,5,2,1632819610,$1,$1,0,0,0,19161,500002,0,13,false
long-count,5,3,1412034944,[],[],0,0,0,21383,500000,1,14,false
long-count,5,4,9724161943,[],[],0,0,0,21002,500000,1,13,false
long-count,5,5,4037724866,[],[],0,0,0,19857,500000,1,13,false
long-count,5,6,8370032799,[],[],0,0,0,18255,500000,0,13,false
long-count,5,7,2767986875,^ ,^ ,0,0,0,19344,500000,0,13,false
long-count,5,8,3141506592,[],[],0,0,0,18659,500000,0,13,false
long-count,5,9,3313543896,[],[],0,0,0,458971,500000,12,13,false
long-count,5,10,8657690939,1^,1^,0,0,0,19170,500000,0,13,false
long-count,5,11,9696640194,[],[],0,0,0,453278,500000,12,13,false
long-count,5,12,6621545651,0^,0^,0,0,0,19527,500000,0,13,false
long-count,5,13,2492462788,[],[],0,0,0,18869,500000,1,13,false
long-count,5,14,3404588599,[],[],0,0,0,19037,500002,1,13,false
long-count,5,15,2330977742,[],[],0,0,0,20650,500000,1,13,false
long-count,5,16,6361187489,$ ,$ ,0,0,0,18716,500002,0,13,false
long-count,5,17,2805026820,[],[],0,0,0,19548,500000,1,13,false
long-count,5,18,4323456912,[],[],0,0,0,21202,500000,1,13,false
long-count,5,19,8361101999,[],[],0,0,0,21049,500000,1,13,false
long-count,5,20,9935136846,[],[],0,0,0,19181,500000,0,13,false
long-count,5,21,5217407358,[],[],0,0,0,19221,500000,1,13,false
long-count,5,22,5619256299,$1,$1,0,0,0,19379,500000,0,13,false
long-count,5,23,4560422870,[],[],0,0,0,19707,500000,1,14,false
long-count,5,24,5236888092,[],[],0,0,0,19958,500002,1,13,false
long-count,5,25,1337360711,[],[],0,0,0,20405,500000,1,13,false
long-count,5,26,7659837985,[],[],0,0,0,20048,500000,1,13,false
long-count,5,27,2521100877,[],[],0,0,0,19811,500000,1,13,false
long-count,5,28,8801535107,[],[],0,0,0,19590,500000,1,13,false
long-count,5,29,9651599436,[],[],0,0,0,19588,500000,1,13,false
alphabetical,5,1,2967301147,n[t]\D,n[t]\D,6,15,9,587,500000,0,12,false
alphabetical,5,1,5600405384,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,11,false
alphabetical,5,2,1632819610,t r,t r,5,9,4,240,500002,0,10,false
alphabetical,5,3,1412034944,nt\D,nt\D,6,15,9,993,500000,0,10,false
alphabetical,5,4,9724161943,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,11,false
alphabetical,5,5,4037724866,e\w\wnt,e\w\wnt,7,11,4,577,500000,0,11,false
alphabetical,5,6,8370032799,s$,s$,2,5,3,384,500000,0,11,false
alphabetical,5,7,2767986875,nt\D,nt\D,6,15,9,127,500000,0,11,false
alphabetical,5,8,3141506592,e\w\Dnt,e\w\Dnt,7,11,4,697,500000,0,11,false
alphabetical,5,9,3313543896,nt\D,nt\D,6,15,9,346,500002,0,11,false
alphabetical,5,10,8657690939,^a,^a,5,14,9,61,500000,0,10,false
alphabetical,5,11,9696640194,nt\D,nt\D,6,15,9,1000,500000,0,11,false
alphabetical,5,12,6621545651,nt\D,nt\D,6,15,9,1627,500002,0,10,false
alphabetical,5,13,2492462788,nt\D,nt\D,6,15,9,419,500000,0,11,false
alphabetical,5,14,3404588599,nt\D,nt\D,6,15,9,196,500000,0,10,false
alphabetical,5,15,2330977742,e\w\wnt,e\w\wnt,7,11,4,506,500002,0,10,false
alphabetical,5,16,6361187489,e\w\Dnt,e\w\Dnt,7,11,4,2387,500000,0,11,false
alphabetical,5,17,2805026820,nt\D,nt\D,6,15,9,223,500000,0,11,false
alphabetical,5,18,4323456912,nt\D,nt\D,6,15,9,1130,500000,0,13,false
alphabetical,5,19,8361101999,nt\D,nt\D,6,15,9,225,500000,0,12,false
alphabetical,5,20,9935136846,nt\D,nt\D,6,15,9,714,500000,0,13,false
alphabetical,5,21,5217407358,nt\D,nt\D,6,15,9,1591,500000,0,10,false
alphabetical,5,22,5619256299,t\Dr ,t\Dr ,6,14,8,400,500002,0,10,false
alphabetical,5,23,4560422870,ase,ase,3,5,2,100,500000,0,12,false
alphabetical,5,24,5236888092,nt\D,nt\D,6,15,9,415,500000,0,13,false
alphabetical,5,25,1337360711,nt\D,nt\D,6,15,9,305,500000,0,12,false
alphabetical,5,26,7659837985,a[s]e,a[s]e,3,5,2,75,500000,0,12,false
alphabetical,5,27,2521100877,^[ -a],^[ -a],5,14,9,321,500002,0,11,false
alphabetical,5,28,8801535107,nt\D,nt\D,6,15,9,354,500000,0,10,false
alphabetical,5,29,9651599436,s$,s$,2,5,3,305,500000,0,11,false
abba,5,1,2967301147,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,10,false
abba,5,1,5600405384,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,9,false
abba,5,2,1632819610,[\w][uhz],[\w][uhz],14,16,2,44884,500000,2,12,false
abba,5,3,1412034944,\wu,\wu,10,10,0,366,500000,0,9,false
abba,5,4,9724161943,[zuy],[zuy],11,15,4,4222,500000,0,9,false
abba,5,5,4037724866,[b-t][tuv],[b-t][tuv],13,18,5,8927,500000,0,12,false
abba,5,6,8370032799,\wu,\wu,10,10,0,705,221648,0,120,true
abba,5,7,2767986875,u,u,8,11,3,257,500002,0,10,false
abba,5,8,3141506592,\Bu,\Bu,10,10,0,819,500000,0,13,false
abba,5,9,3313543896,e\b,e\b,3,6,3,499874,500002,9,9,false
abba,5,10,8657690939,N/A,N/A,N/A,N/A,N/A,N/A,219428,N/A,120,true
abba,5,11,9696640194,[uzy],[uzy],11,15,4,889,500002,0,9,false
abba,5,12,6621545651,[yuz],[yuz],11,15,4,3802,500000,0,9,false
abba,5,13,2492462788,[b-t][tuv],[b-t][tuv],13,18,5,6588,500000,0,10,false
abba,5,14,3404588599,u,u,8,11,3,514,500000,0,14,false
abba,5,15,2330977742,[yuz],[yuz],11,15,4,12313,500000,0,12,false
abba,5,16,6361187489,[b-t][tuv],[b-t][tuv],13,18,5,8369,500000,0,11,false
abba,5,17,2805026820,\Bu,\Bu,10,10,0,3599,500000,0,13,false
abba,5,18,4323456912,\wu,\wu,10,10,0,1049,500002,0,9,false
abba,5,19,8361101999,\Bu,\Bu,10,10,0,458,221482,0,120,true
abba,5,20,9935136846,\w[u-z][f-t],\w[u-z][f-t],12,12,0,1769,500000,0,15,false
abba,5,21,5217407358,[b-t][tuv],[b-t][tuv],13,18,5,18284,500000,1,15,false
abba,5,22,5619256299,[zyu],[zyu],11,15,4,3497,500000,0,13,false
abba,5,23,4560422870,[b-t][tuv],[b-t][tuv],13,18,5,7785,156202,0,120,true
abba,5,24,5236888092,[yuz],[yuz],11,15,4,1124,213425,0,120,true
abba,5,25,1337360711,[uyz],[uyz],11,15,4,4200,500000,0,11,false
abba,5,26,7659837985,[b-t][tuv],[b-t][tuv],13,18,5,11448,500000,0,11,false
abba,5,27,2521100877,e$,e$,3,6,3,210,500000,0,14,false
abba,5,28,8801535107,e$,e$,3,6,3,212,500000,0,13,false
abba,5,29,9651599436,[uzy],[uzy],11,15,4,4154,224438,0,120,true
aman-aplan,5,1,2967301147,[vkdx]\B,[vkdx]\B,7,10,3,4471,185070,0,120,true
aman-aplan,5,1,5600405384,re,re,3,5,2,273,500000,0,10,false
aman-aplan,5,2,1632819610,[eoai][\w]$,[eoai][\w]$,12,18,6,6773,219974,0,120,true
aman-aplan,5,3,1412034944,^[rst][d-o],^[rst][d-o],9,10,1,11757,500000,0,14,false
aman-aplan,5,4,9724161943,^[rst][d-o],^[rst][d-o],9,10,1,10920,500000,0,15,false
aman-aplan,5,5,4037724866,[aoie]\w\b,[aoie]\w\b,12,18,6,2637,500000,0,15,false
aman-aplan,5,6,8370032799,^r,^r,5,5,0,2040,500000,0,13,false
aman-aplan,5,7,2767986875,^r,^r,5,5,0,469,180801,0,120,true
aman-aplan,5,8,3141506592,^[rst][d-o],^[rst][d-o],9,10,1,24302,500000,1,15,false
aman-aplan,5,9,3313543896,^[rst][d-o],^[rst][d-o],9,10,1,3867,500000,0,14,false
aman-aplan,5,10,8657690939,^[rst][d-o],^[rst][d-o],9,10,1,2132,173536,0,120,true
aman-aplan,5,11,9696640194,e\w$,e\w$,8,11,3,513,186450,0,120,true
aman-aplan,5,12,6621545651,^[h-t][a-o],^[h-t][a-o],10,15,5,13669,194793,0,120,true
aman-aplan,5,13,2492462788,^[rst][d-o],^[rst][d-o],9,10,1,6112,500000,0,15,false
aman-aplan,5,14,3404588599,[aeoi]\w$,[aeoi]\w$,12,18,6,17466,500000,1,12,false
aman-aplan,5,15,2330977742,[aeoi]\w$,[aeoi]\w$,12,18,6,50680,500000,2,15,false
aman-aplan,5,16,6361187489,^[rst][d-o],^[rst][d-o],9,10,1,11564,500000,0,14,false
aman-aplan,5,17,2805026820,^[rst][d-o],^[rst][d-o],9,10,1,14483,500000,0,15,false
aman-aplan,5,18,4323456912,^[rtkmdln],^[rtkmdln],10,15,5,183864,184192,119,120,true
aman-aplan,5,19,8361101999,^[rst][d-o],^[rst][d-o],9,10,1,15482,500000,0,14,false
aman-aplan,5,20,9935136846,^[rtkmdln],^[rtkmdln],10,15,5,208414,208733,119,120,true
aman-aplan,5,21,5217407358,[eiao]\w\b,[eiao]\w\b,12,18,6,31859,500000,1,15,false
aman-aplan,5,22,5619256299,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,10,false
aman-aplan,5,23,4560422870,[eoai]\w$,[eoai]\w$,12,18,6,2230,500000,0,14,false
aman-aplan,5,24,5236888092,ed,ed,2,3,1,1010,500000,0,13,false
aman-aplan,5,25,1337360711,^[rst][d-o],^[rst][d-o],9,10,1,2980,190746,0,120,true
aman-aplan,5,26,7659837985,^[rst][d-o],^[rst][d-o],9,10,1,19457,500000,1,15,false
aman-aplan,5,27,2521100877,^[rst][d-o],^[rst][d-o],9,10,1,1950,500000,0,14,false
aman-aplan,5,28,8801535107,^[rst][d-o],^[rst][d-o],9,10,1,3313,500000,0,12,false
aman-aplan,5,29,9651599436,^[rst][d-o],^[rst][d-o],9,10,1,9568,500000,0,13,false
prime,5,1,2967301147,^[x]xx$,^[x]xx$,1,1,0,205523,205865,119,120,true
prime,5,1,5600405384,^xx$,^xx$,1,1,0,209,225562,0,120,true
prime,5,2,1632819610,[],[],0,0,0,14127,500000,0,12,false
prime,5,3,1412034944,^xx$,^xx$,1,1,0,262,220689,0,120,true
prime,5,4,9724161943,^xx$,^xx$,1,1,0,717,209284,0,120,true
prime,5,5,4037724866,[],[],0,0,0,228,206956,0,120,true
prime,5,6,8370032799,^xx$,^xx$,1,1,0,1050,220922,0,120,true
prime,5,7,2767986875,\bxx$,\bxx$,1,1,0,31,226639,0,120,true
prime,5,8,3141506592,^xx$,^xx$,1,1,0,400,209629,0,120,true
prime,5,9,3313543896,^xxx\b,^xxx\b,1,1,0,238058,238661,119,120,true
prime,5,10,8657690939,^xx$,^xx$,1,1,0,292,500000,0,12,false
prime,5,11,9696640194,^xxxxx$,^xxxxx$,1,1,0,8,224087,0,120,true
prime,5,12,6621545651,^xx$,^xx$,1,1,0,53,500002,0,12,false
prime,5,13,2492462788,^xx$,^xx$,1,1,0,27,104297,0,120,true
prime,5,14,3404588599,^$,^$,0,0,0,867,227719,0,120,true
prime,5,15,2330977742,\W,\W,0,0,0,162,500000,0,11,false
prime,5,16,6361187489,^xx$,^xx$,1,1,0,1226,215314,0,120,true
prime,5,17,2805026820,^xx$,^xx$,1,1,0,67,500000,0,13,false
prime,5,18,4323456912,[],[],0,0,0,1455,225077,0,120,true
prime,5,19,8361101999,^x[x]\b,^x[x]\b,1,1,0,637,221475,0,120,true
prime,5,20,9935136846,^xx$,^xx$,1,1,0,773,232641,0,120,true
prime,5,21,5217407358,^x[x]\b,^x[x]\b,1,1,0,219,500000,0,12,false
prime,5,22,5619256299,^xx$,^xx$,1,1,0,582,225501,0,120,true
prime,5,23,4560422870,^xx$,^xx$,1,1,0,2693,225586,0,120,true
prime,5,24,5236888092,^xxx$,^xxx$,1,1,0,224690,224729,119,120,true
prime,5,25,1337360711,^xx$,^xx$,1,1,0,1303,226074,0,120,true
prime,5,26,7659837985,^xx$,^xx$,1,1,0,1180,500002,0,12,false
prime,5,27,2521100877,^xx$,^xx$,1,1,0,0,500000,0,12,false
prime,5,28,8801535107,$x,$x,0,0,0,36,239051,0,120,true
prime,5,29,9651599436,^xx[x]xx$,^xx[x]xx$,1,1,0,9,224954,0,120,true
four,5,1,2967301147,om,om,8,8,0,3175,138522,0,120,true
four,5,1,5600405384,[op]\wo,[op]\wo,12,12,0,8688,500000,0,16,false
four,5,2,1632819610,[io]m,[io]m,9,9,0,870,500000,0,14,false
four,5,3,1412034944,N/A,N/A,N/A,N/A,N/A,N/A,134972,N/A,120,true
four,5,4,9724161943,[f-y][b-o][op],[f-y][b-o][op],14,14,0,499585,500002,16,16,false
four,5,5,4037724866,o[\w][o],o[\w][o],12,12,0,2270,500000,0,10,false
four,5,6,8370032799,[op][m-p],[op][m-p],12,13,1,6931,220587,0,120,true
four,5,7,2767986875,[cmpdi]o,[cmpdi]o,13,14,1,5970,500000,0,15,false
four,5,8,3141506592,om,om,8,8,0,1811,500000,0,14,false
four,5,9,3313543896,[cmdpi]o,[cmdpi]o,13,14,1,4235,500000,0,12,false
four,5,10,8657690939,\w[o],\w[o],8,14,6,252,500000,0,15,false
four,5,11,9696640194,[op][m-p],[op][m-p],12,13,1,11816,132371,0,120,true
four,5,12,6621545651,[cpmdi]o,[cpmdi]o,13,14,1,4400,136437,0,120,true
four,5,13,2492462788,[f-y][b-o][op],[f-y][b-o][op],14,14,0,499392,500002,14,14,false
four,5,14,3404588599,[mn]o,[mn]o,9,9,0,4579,125383,0,120,true
four,5,15,2330977742,[op][m-p],[op][m-p],12,13,1,6565,146789,0,120,true
four,5,16,6361187489,\Bo,\Bo,8,14,6,524,500000,0,14,false
four,5,17,2805026820,$t,$t,0,0,0,123326,123775,119,120,true
four,5,18,4323456912,om,om,8,8,0,955,127841,0,120,true
four,5,19,8361101999,[os]m,[os]m,9,9,0,1840,500000,0,15,false
four,5,20,9935136846,[f-y][b-o][op],[f-y][b-o][op],14,14,0,499755,500002,14,14,false
four,5,21,5217407358,[m-p][f-r]?[nop],[m-p][f-r]?[nop],14,15,1,499258,500002,15,15,false
four,5,22,5619256299,o\w[o],o\w[o],12,12,0,2797,500000,0,13,false
four,5,23,4560422870,o\w[o],o\w[o],12,12,0,681,126665,0,120,true
four,5,24,5236888092,\Bo,\Bo,8,14,6,680,500000,0,14,false
four,5,25,1337360711,[cmdpi]o,[cmdpi]o,13,14,1,5803,133619,0,120,true
four,5,26,7659837985,[op][m-p],[op][m-p],12,13,1,5871,131354,0,120,true
four,5,27,2521100877,o\w[o],o\w[o],12,12,0,9918,500000,0,12,false
four,5,28,8801535107,$T,$T,0,0,0,123494,123943,119,120,true
four,5,29,9651599436,[op][m-p],[op][m-p],12,13,1,21599,500000,1,16,false
